,Date,Polarity
557351,2020-01-31,-0.1518518518518518
557352,2020-01-31,0.1363636363636363
557353,2020-01-31,0.5
557356,2020-01-31,0.0
557357,2020-01-31,-0.2
557358,2020-01-31,0.0
557359,2020-01-31,0.0
557361,2020-01-31,0.0
557362,2020-01-31,0.0
557364,2020-01-31,0.0
557365,2020-01-31,-0.0833333333333333
557366,2020-01-31,0.0
557368,2020-01-31,0.0
557369,2020-01-31,0.0
557371,2020-01-31,0.8
557372,2020-01-31,0.25
557373,2020-01-31,0.5
557374,2020-01-31,0.05
557375,2020-01-31,-0.25
557376,2020-01-31,0.0
557378,2020-01-31,-0.6
557379,2020-01-31,0.0
557381,2020-01-31,0.0
557382,2020-01-31,0.0
557383,2020-01-31,0.2
557384,2020-01-31,0.4928571428571428
557385,2020-01-31,0.35
557386,2020-01-31,0.0
557387,2020-01-31,0.0681818181818181
557390,2020-01-31,0.0
557391,2020-01-31,0.0
557392,2020-01-31,0.0
557393,2020-01-31,0.0
557395,2020-01-31,0.0
557398,2020-01-31,0.0416666666666666
557399,2020-01-31,0.0
557400,2020-01-31,0.0
557401,2020-01-31,0.0
557403,2020-01-31,0.2857142857142857
557405,2020-01-31,0.0
557407,2020-01-31,0.4
557408,2020-01-31,0.0
557409,2020-01-31,0.0
557411,2020-01-31,0.5
557414,2020-01-31,0.0
557415,2020-01-31,0.5
557416,2020-01-31,0.0
557418,2020-01-31,0.390625
557419,2020-01-31,0.0
557420,2020-01-31,0.2833333333333333
557421,2020-01-31,0.0
557422,2020-01-31,0.0
557423,2020-01-31,0.0
557424,2020-01-31,0.0
557425,2020-01-31,-0.3
557426,2020-01-31,0.0
557427,2020-01-31,-0.15
557428,2020-01-31,0.0
557429,2020-01-31,0.0
557430,2020-01-31,0.0
557433,2020-01-31,0.0
557434,2020-01-31,-0.25
557435,2020-01-31,0.0
557436,2020-01-31,-0.1555555555555555
557437,2020-01-31,0.0
557438,2020-01-31,0.0
557441,2020-01-31,0.0
557442,2020-01-31,0.0454545454545454
557443,2020-01-31,0.1
557444,2020-01-31,0.15625
557446,2020-01-31,-1.0
557447,2020-01-31,0.0
557448,2020-01-31,0.0
557449,2020-01-31,0.3499999999999999
557450,2020-01-31,0.0
557451,2020-01-31,-0.0227272727272727
557452,2020-01-31,0.0
557453,2020-01-31,0.0
557455,2020-01-31,0.39
557456,2020-01-31,0.5
557457,2020-01-31,-0.125
557459,2020-01-31,-0.5
557461,2020-01-31,-0.125
557462,2020-01-31,0.1
557464,2020-01-31,0.0
557465,2020-01-31,0.7
557466,2020-01-31,0.0
557467,2020-01-31,0.0
557468,2020-01-31,0.4
557470,2020-01-31,0.35
557471,2020-01-31,0.0
557472,2020-01-31,0.6
557473,2020-01-31,-0.125
557474,2020-01-31,0.2333333333333333
557475,2020-01-31,0.25
557477,2020-01-31,0.1666666666666666
557478,2020-01-31,0.125
557481,2020-01-31,0.0
557482,2020-01-31,0.0749999999999999
557483,2020-01-31,0.0
557484,2020-01-31,0.1375
557485,2020-01-31,0.3
557486,2020-01-31,0.35
557487,2020-01-31,0.2590909090909091
557488,2020-01-31,-0.0125
557491,2020-01-31,0.25
557492,2020-01-31,0.2
557494,2020-01-31,-0.4083333333333333
557495,2020-01-31,0.0
557496,2020-01-31,0.0
557499,2020-01-31,0.0
557502,2020-01-31,0.0
557503,2020-01-31,0.35
557504,2020-01-31,-0.6
557505,2020-01-31,0.0
557506,2020-01-31,0.0
557508,2020-01-31,0.0
557509,2020-01-31,0.211038961038961
557510,2020-01-31,0.0
557513,2020-01-31,0.0
557514,2020-01-31,0.0
557515,2020-01-31,-0.125
557516,2020-01-31,0.0
557517,2020-01-31,0.6
557518,2020-01-31,-0.25
557521,2020-01-31,0.6
557522,2020-01-31,0.0
557523,2020-01-31,0.0
557524,2020-01-31,0.0
557525,2020-01-31,0.15
557527,2020-01-31,-0.3
557528,2020-01-31,0.0
557529,2020-01-31,-0.25
557530,2020-01-31,0.0
557531,2020-01-31,0.0
557532,2020-01-31,0.0
557533,2020-01-31,0.0
557535,2020-01-31,0.0
557536,2020-01-31,0.0
557537,2020-01-31,0.0
557538,2020-01-31,0.0
557541,2020-01-31,0.4666666666666667
557542,2020-01-31,0.0
557543,2020-01-31,0.25
557544,2020-01-31,-0.15
557545,2020-01-31,0.2
557546,2020-01-31,0.4125
557547,2020-01-31,0.0
557548,2020-01-31,-0.2
557549,2020-01-31,0.25
557551,2020-01-31,-0.1284090909090909
557552,2020-01-31,0.0
557553,2020-01-31,0.0
557554,2020-01-31,0.4
557555,2020-01-31,0.0
557558,2020-01-31,0.0
557559,2020-01-31,0.0
557560,2020-01-31,0.0
557562,2020-01-31,-0.0777777777777777
557563,2020-01-31,0.2666666666666666
557564,2020-01-31,0.0
557565,2020-01-31,0.2666666666666666
557566,2020-01-31,0.2
557567,2020-01-31,0.4
557568,2020-01-31,0.0
557569,2020-01-31,0.0
557572,2020-01-31,0.0
557573,2020-01-31,0.0333333333333333
557576,2020-01-31,0.0
557577,2020-01-31,0.0
557580,2020-01-31,-0.1
557582,2020-01-31,0.08125
557586,2020-01-31,0.1
557587,2020-01-31,0.0
557588,2020-01-31,0.0
557590,2020-01-31,0.2
557591,2020-01-31,0.0
557594,2020-01-31,0.0
557597,2020-01-31,-0.1625
557598,2020-01-31,-0.5
557602,2020-01-31,0.0
557603,2020-01-31,0.5
557604,2020-01-31,0.0
557605,2020-01-31,0.0375
557606,2020-01-31,0.0
557608,2020-01-31,-0.1555555555555555
557609,2020-01-31,0.0
557610,2020-01-31,-0.40625
557614,2020-01-31,0.2142857142857142
557616,2020-01-31,0.0
557617,2020-01-31,0.2954545454545454
557618,2020-01-31,0.0
557620,2020-01-31,0.0
557623,2020-01-31,0.0
557624,2020-01-31,-0.125
557625,2020-01-31,-0.0416666666666666
557626,2020-01-31,0.2621212121212121
557628,2020-01-31,0.06875
557629,2020-01-31,0.316
557631,2020-01-31,0.0
557632,2020-01-31,0.0
557633,2020-01-31,0.2857142857142857
557635,2020-01-31,0.5
557637,2020-01-31,0.0
557638,2020-01-31,0.0
557639,2020-01-31,0.5
557640,2020-01-31,-0.25
557641,2020-01-31,-0.1666666666666666
557642,2020-01-31,-0.2
557643,2020-01-31,0.3333333333333333
557644,2020-01-31,-0.0416666666666666
557645,2020-01-31,0.0
557646,2020-01-31,0.4125
557647,2020-01-31,0.0
557648,2020-01-31,0.0
557651,2020-01-31,-0.125
557652,2020-01-31,0.0
557655,2020-01-31,-0.5499999999999999
557658,2020-01-31,0.25
557659,2020-01-31,-0.2142857142857143
557660,2020-01-31,0.0
557662,2020-01-31,0.1
557663,2020-01-31,0.2
557665,2020-01-31,-0.3
557666,2020-01-31,-0.4
557668,2020-01-31,0.0
557670,2020-01-31,0.0
557671,2020-01-31,0.1181818181818181
557673,2020-01-31,0.0
557674,2020-01-31,-0.125
557675,2020-01-31,0.0
557678,2020-01-31,0.0
557679,2020-01-31,-0.4000000000000001
557680,2020-01-31,-0.35
557682,2020-01-31,0.0666666666666666
557683,2020-01-31,-0.6
557685,2020-01-31,0.0
557686,2020-01-31,0.0
557687,2020-01-31,-0.05
557691,2020-01-31,0.0
557692,2020-01-31,-0.1999999999999999
557693,2020-01-31,0.0
557694,2020-01-31,-0.4166666666666666
557695,2020-01-31,-0.25
557699,2020-01-31,0.05
557700,2020-01-31,0.0
557702,2020-01-31,0.1363636363636363
557703,2020-01-31,0.0
557704,2020-01-31,0.0
557705,2020-01-31,-0.0681818181818181
557707,2020-01-31,0.0
557710,2020-01-31,0.0
557711,2020-01-31,0.2
557712,2020-01-31,0.0
557713,2020-01-31,0.0
557714,2020-01-31,0.1666666666666666
557715,2020-01-31,0.0
557717,2020-01-31,0.0
557719,2020-01-31,0.15
557722,2020-01-31,0.5
557724,2020-01-31,0.1
557726,2020-01-31,0.0
557727,2020-01-31,0.0
557728,2020-01-31,0.0
557729,2020-01-31,0.0
557730,2020-01-31,0.0
557731,2020-01-31,0.0
557732,2020-01-31,0.0
557734,2020-01-31,0.0454545454545454
557735,2020-01-31,0.25
557736,2020-01-31,0.45
557738,2020-01-31,0.0
557739,2020-01-31,0.125
557740,2020-01-31,0.0
557742,2020-01-31,-0.3333333333333333
557743,2020-01-31,-0.5
557744,2020-01-31,0.0
557745,2020-01-31,0.0
557747,2020-01-31,-0.125
557748,2020-01-31,0.2681818181818182
557749,2020-01-31,-0.15
557750,2020-01-31,0.35
557751,2020-01-31,-0.0378787878787878
557752,2020-01-31,0.0
557753,2020-01-31,0.325
557754,2020-01-31,0.0
557757,2020-01-31,0.05
557758,2020-01-31,0.5
557760,2020-01-31,0.0
557761,2020-01-31,0.4
557762,2020-01-31,-0.45
557763,2020-01-31,0.0
557766,2020-01-31,0.0
557767,2020-01-31,-0.125
557768,2020-01-31,-0.375
557771,2020-01-31,0.2857142857142857
557772,2020-01-31,0.0
557773,2020-01-31,0.0
557774,2020-01-31,0.0
557775,2020-01-31,0.0
557776,2020-01-31,0.0
557777,2020-01-31,0.25
557778,2020-01-31,0.0
557779,2020-01-31,0.5
557780,2020-01-31,0.0
557783,2020-01-31,0.4
557784,2020-01-31,0.0
557785,2020-01-31,0.0
557786,2020-01-31,0.2666666666666666
557788,2020-01-31,0.35
557791,2020-01-31,0.2
557792,2020-01-31,0.0
557794,2020-01-31,5.551115123125783e-17
557795,2020-01-31,0.0
557796,2020-01-31,-0.5
557798,2020-01-31,-0.0666666666666666
557799,2020-01-31,0.0
557800,2020-01-31,0.3181818181818182
557801,2020-01-31,0.0
557802,2020-01-31,0.2
557804,2020-01-31,-0.125
557809,2020-01-31,0.0
557811,2020-01-31,0.0681818181818181
562602,2020-01-31,-0.25
562604,2020-01-31,0.1
562607,2020-01-31,0.0416666666666666
562608,2020-01-31,0.0
562609,2020-01-31,0.0681818181818181
562610,2020-01-31,0.2333333333333333
562611,2020-01-31,0.4000000000000001
562612,2020-01-31,0.0
562614,2020-01-31,-0.35
562615,2020-01-31,0.0
562617,2020-01-31,0.2875
562618,2020-01-31,-0.09375
562619,2020-01-31,0.0
562622,2020-01-31,0.0
562623,2020-01-31,0.0
562624,2020-01-31,0.4
562625,2020-01-31,0.3551136363636363
562626,2020-01-31,-0.0999999999999999
562628,2020-01-31,0.0
562630,2020-01-31,0.0
562631,2020-01-31,-0.0952380952380952
562632,2020-01-31,0.0
562633,2020-01-31,0.0
562634,2020-01-31,0.0
562635,2020-01-31,0.0
562636,2020-01-31,0.5
562637,2020-01-31,1.0
562641,2020-01-31,0.4000000000000001
562642,2020-01-31,0.0
562643,2020-01-31,0.1875
562644,2020-01-31,-0.5
562645,2020-01-31,0.0
562646,2020-01-31,0.0
562648,2020-01-31,0.05
562649,2020-01-31,0.0454545454545454
562651,2020-01-31,0.0
562654,2020-01-31,0.0
562655,2020-01-31,0.4
562657,2020-01-31,-0.1785714285714285
562658,2020-01-31,0.0
562660,2020-01-31,0.0454545454545454
562662,2020-01-31,0.2333333333333333
562663,2020-01-31,0.0
562664,2020-01-31,0.0
562666,2020-01-31,0.0
562667,2020-01-31,-0.4166666666666667
562668,2020-01-31,-0.0777777777777777
562670,2020-01-31,0.0222222222222222
562671,2020-01-31,-0.1
562674,2020-01-31,0.0
562676,2020-01-31,0.2
562677,2020-01-31,0.0
562678,2020-01-31,0.0
562679,2020-01-31,0.0
562680,2020-01-31,-0.1875
562681,2020-01-31,0.25
562684,2020-01-31,0.2
562685,2020-01-31,-0.2666666666666666
562686,2020-01-31,0.0681818181818181
562687,2020-01-31,-0.7142857142857143
562689,2020-01-31,0.0
562690,2020-01-31,0.0
562691,2020-01-31,0.0
562692,2020-01-31,0.0
562694,2020-01-31,0.25
562695,2020-01-31,0.0
562696,2020-01-31,0.0
562698,2020-01-31,0.0
562699,2020-01-31,0.0
562700,2020-01-31,0.0
562701,2020-01-31,-0.4000000000000001
562702,2020-01-31,-0.15
562703,2020-01-31,0.0
562706,2020-01-31,-0.1
562707,2020-01-31,0.5785714285714286
562709,2020-01-31,0.1
562711,2020-01-31,0.0
562712,2020-01-31,-0.0625
562713,2020-01-31,0.6000000000000001
562714,2020-01-31,0.1
562715,2020-01-31,0.0
562717,2020-01-31,0.0
562718,2020-01-31,0.0
562719,2020-01-31,0.25
562721,2020-01-31,0.7
562722,2020-01-31,0.0
562724,2020-01-31,0.1363636363636363
562725,2020-01-31,0.1
562727,2020-01-31,0.0
562728,2020-01-31,0.0
562729,2020-01-31,-0.125
562730,2020-01-31,0.0
562733,2020-01-31,0.0999999999999999
562735,2020-01-31,0.3166666666666667
562736,2020-01-31,0.8
562740,2020-01-31,0.2
562741,2020-01-31,0.5
562745,2020-01-31,-0.125
562747,2020-01-31,-0.0833333333333333
562752,2020-01-31,-0.625
562753,2020-01-31,0.0
562754,2020-01-31,0.3
562755,2020-01-31,0.0
562756,2020-01-31,0.25
562757,2020-01-31,0.5
562760,2020-01-31,0.0
562761,2020-01-31,0.0
562763,2020-01-31,0.0
562765,2020-01-31,-0.1
562770,2020-01-31,0.0
562771,2020-01-31,0.0
562772,2020-01-31,0.2333333333333333
562773,2020-01-31,0.0
562774,2020-01-31,-0.6
562775,2020-01-31,-1.0
562776,2020-01-31,0.625
562778,2020-01-31,0.3125
562779,2020-01-31,0.0
562781,2020-01-31,0.0
562783,2020-01-31,0.0
562786,2020-01-31,0.0
562788,2020-01-31,0.0056818181818181
562789,2020-01-31,-0.0625
562790,2020-01-31,0.0
562792,2020-01-31,0.0
562793,2020-01-31,0.0833333333333333
562797,2020-01-31,0.0
562798,2020-01-31,0.0
562799,2020-01-31,0.0
562801,2020-01-31,-0.140625
562802,2020-01-31,0.0
562803,2020-01-31,0.4000000000000001
562804,2020-01-31,0.4125
562805,2020-01-31,0.4
562806,2020-01-31,-0.3
562807,2020-01-31,0.35
562808,2020-01-31,0.2
562809,2020-01-31,0.0
562810,2020-01-31,-0.125
562812,2020-01-31,0.0681818181818181
562813,2020-01-31,0.0
562815,2020-01-31,0.0
562816,2020-01-31,0.0
562817,2020-01-31,0.0
562818,2020-01-31,0.0
562819,2020-01-31,0.25625
562820,2020-01-31,-0.5
562821,2020-01-31,0.1375
562822,2020-01-31,0.0
562823,2020-01-31,0.0
562826,2020-01-31,0.0
562828,2020-01-31,-0.3125
562829,2020-01-31,0.5
562831,2020-01-31,0.3571428571428571
562832,2020-01-31,0.0
562833,2020-01-31,-0.1555555555555555
562834,2020-01-31,0.5
562840,2020-01-31,-0.7666666666666666
562842,2020-01-31,0.0
562844,2020-01-31,0.0
562846,2020-01-31,0.0
562848,2020-01-31,0.0
562849,2020-01-31,0.0
562854,2020-01-31,0.0
562855,2020-01-31,0.0
562856,2020-01-31,0.0
562857,2020-01-31,0.0
562860,2020-01-31,0.0
562862,2020-01-31,0.0131944444444444
562863,2020-01-31,0.0
562864,2020-01-31,0.4
562865,2020-01-31,0.5
562866,2020-01-31,0.0
562867,2020-01-31,0.0681818181818181
562868,2020-01-31,0.0
562869,2020-01-31,0.25
562870,2020-01-31,0.390625
562872,2020-01-31,0.0
562873,2020-01-31,0.0
562874,2020-01-31,0.0
562875,2020-01-31,-0.1
562876,2020-01-31,-0.7142857142857143
562878,2020-01-31,0.0
562880,2020-01-31,0.0
562882,2020-01-31,0.625
562884,2020-01-31,0.35
562885,2020-01-31,0.0
562888,2020-01-31,0.2333333333333333
562889,2020-01-31,-0.125
562893,2020-01-31,0.25
562896,2020-01-31,0.1363636363636363
562898,2020-01-31,0.0
562900,2020-01-31,0.0
562901,2020-01-31,0.0
562902,2020-01-31,0.0
562903,2020-01-31,0.0
562904,2020-01-31,0.6
562905,2020-01-31,0.0
562907,2020-01-31,0.25
562908,2020-01-31,0.0
562909,2020-01-31,0.0
562910,2020-01-31,0.0
562911,2020-01-31,0.0
562914,2020-01-31,0.0
562915,2020-01-31,0.0
562916,2020-01-31,-0.1722222222222222
562918,2020-01-31,0.3333333333333333
562919,2020-01-31,0.0416666666666666
562921,2020-01-31,-0.2
562925,2020-01-31,0.0
562926,2020-01-31,0.0
562928,2020-01-31,0.2
562929,2020-01-31,0.0
562930,2020-01-31,-0.1
562931,2020-01-31,0.1363636363636363
562932,2020-01-31,-0.7142857142857143
562933,2020-01-31,0.3681818181818181
562940,2020-01-31,0.275
562943,2020-01-31,-0.025
562947,2020-01-31,-0.2666666666666666
562950,2020-01-31,0.0
562951,2020-01-31,0.1363636363636363
562952,2020-01-31,0.5
562954,2020-01-31,0.0
562955,2020-01-31,-0.0777777777777777
562956,2020-01-31,0.1
562957,2020-01-31,0.0
562958,2020-01-31,0.0
562959,2020-01-31,0.0
562960,2020-01-31,0.0
562962,2020-01-31,0.0
562963,2020-01-31,0.0
562964,2020-01-31,0.1124999999999999
562966,2020-01-31,0.0681818181818181
562968,2020-01-31,0.0
562969,2020-01-31,0.55
562970,2020-01-31,0.0681818181818181
562971,2020-01-31,0.0
562972,2020-01-31,0.0
562976,2020-01-31,0.0
562977,2020-01-31,-0.1666666666666666
562978,2020-01-31,0.4
562981,2020-01-31,0.0
562985,2020-01-31,-0.125
562986,2020-01-31,0.7
562988,2020-01-31,0.3833333333333333
562989,2020-01-31,0.0
562990,2020-01-31,0.6
562992,2020-01-31,0.0
562993,2020-01-31,0.0
562994,2020-01-31,0.0
562995,2020-01-31,0.0
562998,2020-01-31,0.0
563001,2020-01-31,0.0
563002,2020-01-31,0.0
563004,2020-01-31,0.1
563005,2020-01-31,-0.1
563007,2020-01-31,0.0
563008,2020-01-31,0.5
563009,2020-01-31,0.0
563011,2020-01-31,0.0
563012,2020-01-31,0.75
563013,2020-01-31,0.0
563014,2020-01-31,0.8
563016,2020-01-31,0.0
563017,2020-01-31,0.35
563018,2020-01-31,-0.025
563020,2020-01-31,0.0803571428571428
563021,2020-01-31,0.0
563022,2020-01-31,0.4000000000000001
563025,2020-01-31,0.0
563026,2020-01-31,0.25
563027,2020-01-31,-0.2
563029,2020-01-31,0.35
563030,2020-01-31,-0.625
563031,2020-01-31,-0.6
563033,2020-01-31,0.0
563034,2020-01-31,1.0
563036,2020-01-31,0.0
563037,2020-01-31,0.0
563039,2020-01-31,0.05
563040,2020-01-31,0.0
563043,2020-01-31,0.0
563044,2020-01-31,0.2
563045,2020-01-31,0.0
563047,2020-01-31,0.0
563048,2020-01-31,0.0
563049,2020-01-31,-0.2
563051,2020-01-31,0.0
563053,2020-01-31,0.0
563055,2020-01-31,0.4125
563056,2020-01-31,0.0
563059,2020-01-31,0.15
563060,2020-01-31,0.0
563061,2020-01-31,0.0
563063,2020-01-31,0.1839285714285714
563064,2020-01-31,0.0
563065,2020-01-31,0.0
563066,2020-01-31,-0.025
563067,2020-01-31,0.125
563069,2020-01-31,-0.125
563070,2020-01-31,0.0
563071,2020-01-31,0.0
563072,2020-01-31,0.0
563073,2020-01-31,-0.125
563074,2020-01-31,-0.675
563076,2020-01-31,0.0
563077,2020-01-31,0.0
563078,2020-01-31,0.0
563081,2020-01-31,0.0
563082,2020-01-31,-0.7142857142857143
563083,2020-01-31,0.0
563084,2020-01-31,0.5
563086,2020-01-31,0.5
563087,2020-01-31,0.0
563088,2020-01-31,0.4
563089,2020-01-31,0.25
563091,2020-01-31,0.4000000000000001
563093,2020-01-31,0.0
563094,2020-01-31,0.0
563096,2020-01-31,0.0
563098,2020-01-31,-0.6999999999999998
563099,2020-01-31,0.0
563101,2020-01-31,0.0
563102,2020-01-31,0.4
563104,2020-01-31,0.0
563105,2020-01-31,0.0
563106,2020-01-31,0.0
563107,2020-01-31,-0.1
563108,2020-01-31,0.1363636363636363
563111,2020-01-31,0.0
563112,2020-01-31,-0.2
563114,2020-01-31,0.0
563115,2020-01-31,0.0
563116,2020-01-31,0.0
563118,2020-01-31,0.4681818181818182
563119,2020-01-31,0.0
563121,2020-01-31,0.5
563122,2020-01-31,0.0
563123,2020-01-31,0.0
563124,2020-01-31,0.4
563125,2020-01-31,0.0
563127,2020-01-31,0.1396825396825396
563128,2020-01-31,0.0
563130,2020-01-31,0.3571428571428571
563131,2020-01-31,0.5
563132,2020-01-31,-0.7
563133,2020-01-31,0.4
563134,2020-01-31,-0.2
563135,2020-01-31,0.0
563137,2020-01-31,0.4
563139,2020-01-31,-0.125
563141,2020-01-31,-0.0333333333333333
563142,2020-01-31,0.20625
563148,2020-01-31,-0.3125
563151,2020-01-31,0.0
563152,2020-01-31,0.0
563153,2020-01-31,-0.4333333333333333
563156,2020-01-31,0.0
563157,2020-01-31,0.0
563158,2020-01-31,0.0
563162,2020-01-31,-0.2
563164,2020-01-31,0.1160714285714285
563165,2020-01-31,1.0
563166,2020-01-31,0.7
563167,2020-01-31,0.4
563171,2020-01-31,0.0
563172,2020-01-31,-0.8928571428571429
563173,2020-01-31,0.4964285714285714
563174,2020-01-31,0.0
563175,2020-01-31,0.2333333333333333
563177,2020-01-31,0.0
563178,2020-01-31,0.0
563179,2020-01-31,0.0
563181,2020-01-31,0.0
563182,2020-01-31,0.0
563183,2020-01-31,0.0
563185,2020-01-31,0.0
563186,2020-01-31,0.4125
563187,2020-01-31,0.125
563188,2020-01-31,0.5
563189,2020-01-31,-0.4499999999999999
563190,2020-01-31,0.0
563191,2020-01-31,0.0
563192,2020-01-31,0.3571428571428571
563193,2020-01-31,0.0681818181818181
563194,2020-01-31,0.0
563195,2020-01-31,0.35
563196,2020-01-31,-0.01875
563197,2020-01-31,0.0
563198,2020-01-31,0.0
563199,2020-01-31,0.0
563201,2020-01-31,0.0
563202,2020-01-31,-0.2
563203,2020-01-31,0.6
563205,2020-01-31,0.0
563206,2020-01-31,0.15
563207,2020-01-31,0.0
563208,2020-01-31,0.25
563209,2020-01-31,0.0
563210,2020-01-31,0.0681818181818181
563211,2020-01-31,0.0
563212,2020-01-31,0.0
563214,2020-01-31,0.0
563215,2020-01-31,-0.1
563217,2020-01-31,0.0
563218,2020-01-31,0.25
563219,2020-01-31,0.25
563221,2020-01-31,-0.1875
563222,2020-01-31,0.0
563223,2020-01-31,0.2083333333333333
563225,2020-01-31,0.0
563226,2020-01-31,0.0
563227,2020-01-31,0.25
563228,2020-01-31,0.1363636363636363
563230,2020-01-31,0.0
563232,2020-01-31,0.0
563233,2020-01-31,0.4
563235,2020-01-31,0.0499999999999999
563237,2020-01-31,-0.1
563239,2020-01-31,-0.2291666666666666
563241,2020-01-31,0.0
563242,2020-01-31,-0.025
563243,2020-01-31,0.78125
563244,2020-01-31,0.0
563245,2020-01-31,0.0
563246,2020-01-31,0.0
563247,2020-01-31,0.25
563249,2020-01-31,-0.3125
563250,2020-01-31,0.0
563251,2020-01-31,0.0
563253,2020-01-31,0.05
563254,2020-01-31,-0.2
563255,2020-01-31,0.0
563256,2020-01-31,-1.0
563257,2020-01-31,-0.1208333333333333
563258,2020-01-31,0.2121212121212121
563259,2020-01-31,0.0
563260,2020-01-31,0.2333333333333333
563261,2020-01-31,0.0
563262,2020-01-31,0.0681818181818181
563263,2020-01-31,0.65
563264,2020-01-31,0.0
563265,2020-01-31,0.0
563266,2020-01-31,0.6000000000000001
563267,2020-01-31,0.0285714285714285
563268,2020-01-31,0.0
563269,2020-01-31,-0.125
563270,2020-01-31,0.25
563272,2020-01-31,0.0
563275,2020-01-31,0.0
563276,2020-01-31,0.0
563277,2020-01-31,0.0
563279,2020-01-31,0.175
563281,2020-01-31,0.0
563283,2020-01-31,0.0
563284,2020-01-31,-0.3708333333333333
563285,2020-01-31,0.0
563287,2020-01-31,0.0
563288,2020-01-31,-0.35
563289,2020-01-31,0.0
563291,2020-01-31,0.0
563295,2020-01-31,0.0
563297,2020-01-31,0.1181818181818181
563299,2020-01-31,0.0
563300,2020-01-31,0.0
563301,2020-01-31,0.0
563302,2020-01-31,0.0
563303,2020-01-31,-0.2
563304,2020-01-31,-0.1944444444444444
563305,2020-01-31,0.25
563309,2020-01-31,0.1875
563310,2020-01-31,0.2
563311,2020-01-31,0.0
563312,2020-01-31,0.0
563313,2020-01-31,0.625
563315,2020-01-31,0.0
563317,2020-01-31,0.0
563319,2020-01-31,0.0
563320,2020-01-31,0.2
563322,2020-01-31,0.0
563323,2020-01-31,0.0
563324,2020-01-31,0.0
563325,2020-01-31,0.0
563326,2020-01-31,0.0
563327,2020-01-31,-0.5
563328,2020-01-31,0.0
563329,2020-01-31,0.0
563331,2020-01-31,0.0
563332,2020-01-31,-0.19375
563333,2020-01-31,0.0
563334,2020-01-31,0.0
563336,2020-01-31,-0.4
563338,2020-01-31,0.25
563339,2020-01-31,0.05
563340,2020-01-31,0.0
563341,2020-01-31,0.0
563342,2020-01-31,0.0
563343,2020-01-31,-0.325
563345,2020-01-31,0.0
563349,2020-01-31,0.440625
563350,2020-01-31,0.0681818181818181
563353,2020-01-31,0.0
563354,2020-01-31,0.0
563355,2020-01-31,-0.1
563356,2020-01-31,-0.25
563357,2020-01-31,0.0
563359,2020-01-31,0.0
563361,2020-01-31,0.0
563363,2020-01-31,-0.15
563365,2020-01-31,0.0
563366,2020-01-31,0.0
563367,2020-01-31,-0.2
563371,2020-01-31,0.2121212121212121
563372,2020-01-31,0.0
563375,2020-01-31,0.4
563376,2020-01-31,0.0
563377,2020-01-31,0.0
563378,2020-01-31,0.25
563379,2020-01-31,0.2681818181818182
563381,2020-01-31,0.0
563382,2020-01-31,0.18
563383,2020-01-31,0.0
563384,2020-01-31,0.23125
563386,2020-01-31,0.8
563387,2020-01-31,0.0
563389,2020-01-31,0.25
563390,2020-01-31,0.55
563391,2020-01-31,0.1
563392,2020-01-31,0.0
563395,2020-01-31,0.0
563396,2020-01-31,0.0
563397,2020-01-31,0.0
563398,2020-01-31,0.2333333333333333
563400,2020-01-31,0.0
563403,2020-01-31,0.0
563404,2020-01-31,0.0
563405,2020-01-31,0.0
563406,2020-01-31,0.0
563407,2020-01-31,0.08
563410,2020-01-31,-0.6
563411,2020-01-31,0.0
563412,2020-01-31,0.0
563413,2020-01-31,0.0
563416,2020-01-31,0.0
563417,2020-01-31,0.0
563419,2020-01-31,0.25
563421,2020-01-31,0.0
563422,2020-01-31,-0.0833333333333333
563425,2020-01-31,0.0
563427,2020-01-31,0.0
563428,2020-01-31,0.0
563429,2020-01-31,0.0
563430,2020-01-31,0.0
563431,2020-01-31,0.4000000000000001
563433,2020-01-31,0.2681818181818182
563434,2020-01-31,0.0
563435,2020-01-31,-0.125
563436,2020-01-31,0.0
563438,2020-01-31,0.0
563440,2020-01-31,0.0
563441,2020-01-31,0.5
563442,2020-01-31,-0.2083333333333333
563443,2020-01-31,0.3571428571428571
563445,2020-01-31,0.0
563449,2020-01-31,0.3333333333333333
563450,2020-01-31,0.2333333333333333
563453,2020-01-31,0.0
563455,2020-01-31,0.0
563457,2020-01-31,0.0
563458,2020-01-31,0.4499999999999999
563460,2020-01-31,0.0
563461,2020-01-31,0.0
563465,2020-01-31,0.2
563466,2020-01-31,0.1333333333333333
563468,2020-01-31,0.0
563469,2020-01-31,0.0
563470,2020-01-31,0.15
563471,2020-01-31,0.0
563473,2020-01-31,0.25
563474,2020-01-31,0.35
563475,2020-01-31,-0.5
563476,2020-01-31,0.4
563477,2020-01-31,0.0
563478,2020-01-31,-0.0777777777777777
563479,2020-01-31,0.2681818181818182
563480,2020-01-31,0.0
563482,2020-01-31,0.0136363636363636
563483,2020-01-31,0.0
563484,2020-01-31,0.0
563485,2020-01-31,0.0
563487,2020-01-31,0.2
563488,2020-01-31,0.0
563490,2020-01-31,0.1333333333333333
563491,2020-01-31,0.25
563492,2020-01-31,0.0
563493,2020-01-31,0.25
563494,2020-01-31,0.0
563495,2020-01-31,0.0
563496,2020-01-31,-0.05
563498,2020-01-31,0.4
563499,2020-01-31,0.0
563500,2020-01-31,0.5
568383,2020-01-31,0.5
568384,2020-01-31,0.0
568385,2020-01-31,0.0
